order_id,customer_id,order_date,status,region_code
974,340,2025-06-17 12:42:56,SHIPPED,EAST
975,167,2023-06-12 21:00:46,DELIVERED,NORTH
976,4,2025-09-19 06:57:42,SHIPPED,CENTRAL
977,493,2024-05-29 23:46:44,DELIVERED,WEST
978,7,2024-07-17 00:00:00,DELIVERED,CENTRAL
979,298,2024-11-15 03:36:17,DELIVERED,EAST
980,,2023-02-16 02:45:30,SHIPPED,SOUTH
981,179,2024-06-11 21:18:51,SHIPPED,SOUTH
982,,2024-02-11 16:11:11,PLACED,SOUTH
983,114,2024-06-09 15:50:34,SHIPPED,SOUTH
984,382,2025-10-23 16:27:46,DELIVERED,CENTRAL
985,67,2023-07-04 01:45:04,RETURNED,SOUTH
986,388,2025-12-14 15:23:22,DELIVERED,SOUTH
987,194,2025-04-11 19:42:24,PLACED,SOUTH
988,287,2023-07-16 10:42:56,RETURNED,WEST
989,84,2025-01-01 03:44:54,DELIVERED,SOUTH
990,522,2024-08-04 09:39:04,DELIVERED,EAST
991,539,2025-12-14 21:11:50,RETURNED,WEST
992,411,2025-09-18 06:18:03,DELIVERED,NORTH
993,208,2024-12-03 06:45:59,DELIVERED,EAST
994,387,2025-06-06 14:13:55,CANCELLED,EAST
995,138,2023-05-11 12:47:47,DELIVERED,SOUTH
996,477,2025-03-06 18:30:53,DELIVERED,WEST
997,377,2025-02-11 21:44:59,DELIVERED,SOUTH
998,272,2025-09-29 00:00:00,RETURNED,EAST
999,526,2025-04-29 04:39:34,DELIVERED,SOUTH
1000,74,2024-07-13 00:00:00,SHIPPED,SOUTH
1001,257,2024-04-15 06:03:17,DELIVERED,EAST
1002,142,2025-04-23 17:11:28,PLACED,EAST
1003,355,2024-09-19 07:10:13,CANCELLED,NORTH
1004,525,2023-08-20 21:36:15,SHIPPED,SOUTH
1005,529,2025-06-30 21:04:54,DELIVERED,WEST
1006,88,2024-05-01 08:16:32,DELIVERED,WEST
1007,461,2025-05-17 00:00:00,PLACED,SOUTH
1008,10,2025-02-15 09:54:08,CANCELLED,EAST
1009,436,2025-12-01 07:05:25,DELIVERED,CENTRAL
1010,24,2025-05-31 16:49:12,RETURNED,SOUTH
1011,339,2025-06-01 15:41:29,DELIVERED,CENTRAL
1012,401,2024-08-15 08:35:11,DELIVERED,CENTRAL
1013,487,2023-06-18 18:19:53,RETURNED,EAST
1014,107,2025-11-14 09:33:23,PLACED,CENTRAL
1015,192,2023-11-06 00:00:00,RETURNED,EAST
1016,299,2025-10-21 14:32:52,DELIVERED,EAST
1017,176,2024-05-22 14:56:44,DELIVERED,SOUTH
1018,133,2025-04-13 08:25:05,DELIVERED,WEST
1019,212,2023-07-21 20:13:35,SHIPPED,WEST
1020,589,2024-04-27 01:20:04,DELIVERED,WEST
1021,8,2023-08-10 15:56:34,CANCELLED,CENTRAL
1022,539,2024-05-25 21:57:44,CANCELLED,WEST
1023,41,2023-05-22 12:33:14,CANCELLED,WEST
1024,305,2024-08-30 12:54:20,CANCELLED,SOUTH
1025,184,2025-08-17 14:53:11,DELIVERED,SOUTH
1026,98,2024-09-03 08:39:23,PLACED,SOUTH
1027,551,2024-03-29 10:25:57,PLACED,SOUTH
1028,422,2025-05-08 18:46:07,DELIVERED,NORTH
1029,334,2024-09-29 01:29:22,SHIPPED,CENTRAL
1030,,2023-02-11 00:00:00,DELIVERED,WEST
1031,409,2023-10-29 23:53:27,PLACED,NORTH
1032,140,2024-05-23 03:33:29,DELIVERED,WEST
1033,562,2025-10-17 15:34:41,RETURNED,SOUTH
1034,286,2023-09-08 16:10:49,PLACED,NORTH
1035,128,2025-04-10 13:20:22,SHIPPED,NORTH
1036,158,2024-11-15 12:55:14,SHIPPED,NORTH
1037,546,2023-12-02 19:16:16,PLACED,CENTRAL
1038,106,2024-08-29 19:18:32,DELIVERED,CENTRAL
1039,,2024-08-09 06:19:30,RETURNED,EAST
1040,205,2023-05-22 00:00:00,PLACED,NORTH
1041,197,2025-11-22 06:43:42,SHIPPED,NORTH
1042,172,2023-09-17 00:00:00,DELIVERED,EAST
1043,195,2025-08-28 09:30:38,DELIVERED,WEST
1044,219,2023-06-14 11:41:26,SHIPPED,WEST
1045,13,2024-08-27 13:55:49,SHIPPED,EAST
1046,378,2023-03-10 00:00:00,SHIPPED,EAST
1047,512,2023-06-08 03:53:08,DELIVERED,CENTRAL
1048,98,2025-07-20 20:40:05,DELIVERED,WEST
1049,137,2024-05-30 19:35:33,DELIVERED,EAST
1050,494,2023-04-15 21:05:06,DELIVERED,CENTRAL
1051,524,2025-09-22 02:59:56,DELIVERED,NORTH
1052,128,2024-04-24 18:42:41,DELIVERED,SOUTH
1053,62,2023-08-02 16:26:24,SHIPPED,SOUTH
1054,39,2024-01-05 19:40:04,DELIVERED,WEST
1055,337,2023-07-28 13:50:13,DELIVERED,NORTH
1056,425,2025-10-03 16:55:18,DELIVERED,SOUTH
1057,340,2024-06-16 09:50:29,DELIVERED,SOUTH
1058,228,2025-08-02 14:14:20,DELIVERED,SOUTH
1059,7,2023-04-11 09:05:30,PLACED,SOUTH
1060,145,2023-11-14 05:52:26,SHIPPED,CENTRAL
1061,210,2024-01-03 02:16:48,DELIVERED,WEST
1062,203,2024-01-16 11:27:51,DELIVERED,EAST
1063,460,2025-09-14 09:01:34,CANCELLED,WEST
1064,369,2024-09-10 15:37:48,DELIVERED,WEST
1065,444,2023-08-31 03:34:13,DELIVERED,NORTH
1066,438,2023-05-10 07:08:44,RETURNED,CENTRAL
1067,567,2023-09-30 22:32:43,DELIVERED,WEST
1068,576,2025-07-30 10:15:46,SHIPPED,WEST
1069,195,2023-01-07 00:00:00,DELIVERED,EAST
1070,426,2024-09-05 01:36:25,DELIVERED,WEST
1071,73,2024-09-27 00:42:20,RETURNED,NORTH
1072,580,2023-09-10 05:18:30,DELIVERED,EAST
1073,357,2025-03-02 15:34:36,DELIVERED,EAST
1074,395,2024-10-20 17:22:10,SHIPPED,NORTH
1075,371,2025-09-07 03:37:19,PLACED,SOUTH
1076,467,2025-11-23 23:59:56,SHIPPED,CENTRAL
1077,166,2023-01-20 03:58:16,PLACED,WEST
1078,83,2025-03-16 12:27:43,CANCELLED,SOUTH
1079,259,2025-12-10 17:32:43,RETURNED,WEST
1080,422,2023-05-19 01:26:31,DELIVERED,EAST
1081,276,2023-11-22 11:40:43,DELIVERED,EAST
1082,,2023-09-19 14:21:29,PLACED,NORTH
1083,428,2025-03-26 12:00:05,SHIPPED,WEST
1084,384,2023-10-17 13:29:49,SHIPPED,SOUTH
1085,113,2024-12-01 01:51:06,SHIPPED,SOUTH
1086,188,2023-10-26 01:59:06,RETURNED,WEST
1087,112,2025-09-15 15:57:57,SHIPPED,WEST
1088,66,2024-06-15 00:00:00,SHIPPED,WEST
1089,104,2023-01-15 00:00:00,DELIVERED,NORTH
1090,43,2023-05-31 10:31:33,DELIVERED,WEST
1091,273,2025-01-24 20:38:24,SHIPPED,WEST
1092,352,2024-05-04 16:23:42,RETURNED,WEST
1093,59,2024-07-07 01:43:54,CANCELLED,NORTH
1094,412,2023-08-04 00:00:00,PLACED,CENTRAL
1095,255,2024-07-26 08:03:43,DELIVERED,WEST
1096,193,2023-01-05 20:39:41,RETURNED,EAST
1097,,2024-07-13 13:26:18,RETURNED,EAST
1098,240,2025-07-31 13:45:53,DELIVERED,NORTH
1099,488,2025-10-19 16:39:25,RETURNED,WEST
1100,200,2023-08-11 09:26:43,CANCELLED,CENTRAL
1101,,2025-02-12 11:59:29,SHIPPED,CENTRAL
1102,479,2023-09-19 01:27:51,RETURNED,WEST
1103,247,2024-01-14 00:58:09,DELIVERED,NORTH
1104,30,2023-09-06 22:00:14,SHIPPED,WEST
1105,226,2024-02-05 05:05:17,RETURNED,NORTH
1106,548,2025-09-11 04:23:18,PLACED,EAST
1107,590,2025-07-22 00:00:00,SHIPPED,WEST
1108,576,2024-11-09 19:08:00,SHIPPED,NORTH
1109,115,2023-05-19 11:21:31,DELIVERED,SOUTH
1110,119,2025-06-08 20:59:10,CANCELLED,WEST
1111,2,2024-04-27 00:00:00,DELIVERED,WEST
1112,328,2024-07-21 01:04:30,RETURNED,SOUTH
1113,228,2023-06-15 13:48:40,DELIVERED,WEST
1114,304,2023-12-07 01:20:29,DELIVERED,CENTRAL
1115,36,2025-07-19 07:52:34,DELIVERED,NORTH
1116,588,2025-01-12 23:40:23,SHIPPED,EAST
1117,386,2023-04-02 08:41:31,SHIPPED,SOUTH
1118,231,2025-12-24 01:04:51,RETURNED,SOUTH
1119,402,2024-04-09 15:19:20,DELIVERED,SOUTH
1120,562,2024-09-01 09:27:58,DELIVERED,EAST
1121,401,2023-04-22 13:45:49,SHIPPED,SOUTH
1122,562,2024-09-03 16:54:04,SHIPPED,CENTRAL
1123,56,2024-04-17 08:42:02,SHIPPED,SOUTH
1124,495,2024-03-28 04:18:26,SHIPPED,SOUTH
1125,10,2024-07-16 16:45:20,DELIVERED,SOUTH
1126,438,2025-11-21 11:33:19,RETURNED,NORTH
1127,486,2023-10-07 01:11:56,PLACED,CENTRAL
1128,445,2023-08-19 19:01:42,DELIVERED,NORTH
1129,407,2025-01-29 01:17:37,DELIVERED,SOUTH
1130,385,2025-12-10 15:58:52,DELIVERED,NORTH
1131,392,2024-03-03 12:47:51,DELIVERED,NORTH
1132,85,2023-07-09 14:24:43,DELIVERED,CENTRAL
1133,587,2025-06-08 13:12:53,DELIVERED,NORTH
1134,186,2024-08-19 11:03:42,DELIVERED,WEST
1135,129,2023-06-04 11:26:19,DELIVERED,CENTRAL
1136,21,2024-09-03 17:47:57,DELIVERED,CENTRAL
1137,532,2025-06-27 07:59:56,CANCELLED,NORTH
1138,213,2025-10-20 01:43:50,SHIPPED,CENTRAL
1139,6,2025-05-11 17:31:35,SHIPPED,NORTH
1140,212,2025-10-10 20:12:05,DELIVERED,NORTH
1141,128,2025-02-25 06:34:36,RETURNED,SOUTH
1142,1,2024-01-21 18:40:39,RETURNED,CENTRAL
1143,301,2025-10-20 23:10:32,PLACED,WEST
1144,536,2024-06-30 23:52:40,DELIVERED,NORTH
1145,46,2024-01-04 00:00:00,PLACED,SOUTH
1146,566,2023-12-02 14:33:13,SHIPPED,CENTRAL
1147,564,2024-02-01 01:52:21,DELIVERED,SOUTH
1148,86,2024-01-30 20:29:40,RETURNED,SOUTH
1149,73,2025-09-05 00:00:13,RETURNED,SOUTH
1150,578,2025-10-18 02:35:35,DELIVERED,SOUTH
1151,158,2024-05-06 10:46:05,DELIVERED,NORTH
1152,254,2023-05-01 10:19:35,DELIVERED,CENTRAL
1153,338,2025-09-21 11:32:48,RETURNED,EAST
1154,232,2024-03-01 00:00:00,DELIVERED,SOUTH
1155,108,2023-07-11 20:32:38,DELIVERED,EAST
1156,502,2023-05-29 10:00:36,DELIVERED,EAST
1157,102,2023-03-16 12:12:03,RETURNED,WEST
1158,545,2025-05-06 23:48:41,CANCELLED,WEST
1159,266,2023-01-15 18:05:28,DELIVERED,SOUTH
1160,582,2024-02-20 00:00:00,DELIVERED,EAST
1161,256,2025-11-19 13:41:46,DELIVERED,SOUTH
1162,363,2024-12-29 01:07:41,SHIPPED,WEST
1163,235,2024-04-19 02:12:43,PLACED,EAST
1164,321,2023-05-21 00:41:05,PLACED,SOUTH
1165,170,2025-06-12 00:00:00,DELIVERED,CENTRAL
1166,11,2024-10-20 15:15:18,RETURNED,SOUTH
1167,528,2025-11-30 07:11:39,CANCELLED,NORTH
1168,195,2023-01-12 07:48:01,DELIVERED,EAST
1169,541,2025-11-28 16:16:48,DELIVERED,SOUTH
1170,537,2023-12-16 15:09:53,DELIVERED,SOUTH
1171,53,2024-10-18 16:13:42,SHIPPED,NORTH
1172,256,2025-04-17 11:50:10,CANCELLED,EAST
1173,301,2024-02-16 06:37:29,DELIVERED,CENTRAL
1174,313,2025-09-25 19:47:40,CANCELLED,WEST
1175,500,2023-03-31 07:38:00,DELIVERED,EAST
1176,110,2023-01-09 00:10:13,DELIVERED,WEST
1177,104,2024-10-31 05:31:49,PLACED,CENTRAL
1178,421,2023-07-12 09:11:18,PLACED,EAST
1179,405,2024-08-04 11:16:06,DELIVERED,SOUTH
1180,276,2023-06-18 20:26:34,DELIVERED,WEST
1181,363,2024-11-05 00:00:00,CANCELLED,SOUTH
1182,292,2023-03-04 12:51:50,DELIVERED,EAST
1183,165,2025-10-31 21:54:57,DELIVERED,EAST
1184,501,2025-05-04 14:05:49,DELIVERED,SOUTH
1185,410,2025-02-18 14:38:38,DELIVERED,WEST
1186,111,2023-02-02 20:36:41,SHIPPED,NORTH
1187,243,2023-03-22 20:11:08,SHIPPED,CENTRAL
1188,445,2025-01-15 22:53:35,DELIVERED,WEST
1189,157,2025-03-05 04:24:09,SHIPPED,NORTH
1190,254,2025-11-01 02:35:58,SHIPPED,NORTH
1191,515,2025-08-07 07:28:33,RETURNED,CENTRAL
1192,153,2023-12-23 08:03:45,DELIVERED,EAST
1193,150,2024-10-24 00:00:00,SHIPPED,NORTH
1194,538,2024-04-21 01:07:58,RETURNED,SOUTH
1195,491,2023-04-06 07:17:00,DELIVERED,EAST
1196,373,2024-03-11 19:53:00,DELIVERED,SOUTH
1197,49,2023-10-10 00:00:00,PLACED,EAST
1198,484,2024-03-11 05:05:51,PLACED,SOUTH
1199,504,2024-07-18 19:17:28,PLACED,NORTH
1200,134,2024-05-29 12:28:06,CANCELLED,CENTRAL
1201,381,2024-01-06 02:41:11,SHIPPED,WEST
1202,109,2023-07-22 16:50:54,DELIVERED,NORTH
1203,196,2023-10-27 16:51:31,RETURNED,NORTH
1204,352,2024-04-13 07:51:19,RETURNED,SOUTH
1205,158,2023-03-10 01:23:47,DELIVERED,EAST
1206,574,2024-06-23 13:45:22,DELIVERED,NORTH
1207,70,2025-01-20 00:51:26,RETURNED,CENTRAL
1208,171,2025-07-19 18:04:03,RETURNED,EAST
1209,,2025-05-29 00:00:00,RETURNED,SOUTH
1210,408,2025-02-07 23:54:11,CANCELLED,NORTH
1211,522,2024-08-19 18:09:56,DELIVERED,CENTRAL
1212,189,2023-01-06 14:14:17,SHIPPED,NORTH
1213,526,2024-12-08 12:04:14,DELIVERED,EAST
1214,226,2024-04-05 09:14:20,DELIVERED,SOUTH
1215,547,2024-01-06 01:21:54,DELIVERED,EAST
1216,277,2023-03-22 00:48:13,SHIPPED,SOUTH
1217,2,2025-10-04 15:15:25,DELIVERED,EAST
1218,563,2024-02-15 04:03:24,DELIVERED,CENTRAL
1219,59,2025-08-30 09:18:18,CANCELLED,SOUTH
1220,287,2023-10-02 13:10:02,PLACED,CENTRAL
1221,392,2025-10-12 16:21:08,DELIVERED,CENTRAL
1222,453,2023-12-09 18:01:10,SHIPPED,WEST
1223,238,2024-11-05 01:05:50,RETURNED,NORTH
1224,471,2023-10-15 10:20:40,SHIPPED,CENTRAL
1225,185,2025-10-02 22:56:45,SHIPPED,SOUTH
1226,193,2023-04-18 21:26:14,DELIVERED,WEST
1227,413,2023-06-05 16:59:12,PLACED,NORTH
1228,387,2024-08-19 00:00:00,CANCELLED,NORTH
1229,86,2024-02-20 18:57:24,DELIVERED,NORTH
1230,10,2023-06-15 04:36:11,CANCELLED,NORTH
1231,492,2025-05-24 08:36:53,CANCELLED,EAST
1232,159,2024-01-14 00:00:00,DELIVERED,CENTRAL
1233,46,2023-06-09 17:13:57,PLACED,WEST
1234,230,2023-02-07 06:49:02,DELIVERED,EAST
1235,232,2025-11-29 04:55:58,CANCELLED,NORTH
1236,113,2023-12-15 18:48:14,RETURNED,EAST
1237,342,2023-07-03 20:26:38,RETURNED,NORTH
1238,155,2023-10-04 14:50:52,SHIPPED,SOUTH
1239,154,2025-11-02 13:45:17,DELIVERED,EAST
1240,107,2024-02-26 03:05:23,DELIVERED,EAST
1241,79,2023-01-04 09:13:48,RETURNED,SOUTH
1242,400,2024-11-24 22:00:40,DELIVERED,WEST
1243,116,2025-06-16 15:32:38,DELIVERED,SOUTH
1244,131,2023-10-10 12:41:31,DELIVERED,WEST
1245,424,2025-07-23 18:36:33,SHIPPED,SOUTH
1246,563,2025-02-11 05:19:00,DELIVERED,CENTRAL
1247,394,2023-05-10 21:29:40,DELIVERED,CENTRAL
1248,225,2025-12-28 05:13:07,DELIVERED,SOUTH
1249,18,2024-07-16 23:11:35,RETURNED,NORTH
1250,358,2024-07-14 13:46:52,CANCELLED,SOUTH
1251,148,2025-05-06 17:25:28,RETURNED,SOUTH
1252,230,2023-03-28 18:49:22,PLACED,SOUTH
1253,27,2025-12-17 09:19:44,DELIVERED,NORTH
1254,76,2025-01-10 17:22:58,CANCELLED,NORTH
1255,145,2023-05-03 17:05:00,PLACED,WEST
1256,187,2024-12-30 18:05:55,DELIVERED,EAST
1257,346,2024-11-20 16:32:12,DELIVERED,EAST
1258,62,2025-09-25 00:00:00,DELIVERED,CENTRAL
1259,406,2024-10-20 01:43:36,CANCELLED,CENTRAL
1260,265,2025-06-07 16:08:02,DELIVERED,WEST
1261,279,2023-05-23 19:38:31,RETURNED,SOUTH
1262,411,2025-08-19 00:00:00,DELIVERED,CENTRAL
1263,80,2025-12-11 15:32:04,SHIPPED,WEST
1264,169,2023-03-26 22:18:25,DELIVERED,SOUTH
1265,107,2023-05-01 20:54:50,DELIVERED,EAST
1266,,2024-03-14 09:26:13,PLACED,SOUTH
1267,317,2023-10-19 15:35:47,DELIVERED,NORTH
1268,88,2025-06-04 15:43:03,DELIVERED,WEST
1269,,2024-05-03 16:24:12,SHIPPED,EAST
1270,408,2025-02-16 01:24:26,DELIVERED,EAST
1271,100,2024-05-29 16:26:14,DELIVERED,NORTH
1272,154,2023-02-06 19:03:08,DELIVERED,CENTRAL
1273,39,2024-03-26 16:26:04,DELIVERED,NORTH
1274,96,2023-12-26 17:33:29,CANCELLED,SOUTH
1275,165,2025-02-18 05:44:45,DELIVERED,CENTRAL
1276,350,2024-11-26 03:16:16,SHIPPED,EAST
1277,442,2023-03-04 03:47:20,DELIVERED,WEST
1278,77,2023-08-25 17:56:10,RETURNED,NORTH
1279,147,2024-04-25 20:34:25,RETURNED,NORTH
1280,466,2024-05-02 08:16:51,SHIPPED,NORTH
1281,373,2024-07-02 22:31:54,SHIPPED,WEST
1282,485,2024-02-02 17:21:08,DELIVERED,SOUTH
1283,583,2025-01-28 00:00:00,CANCELLED,WEST
1284,133,2024-11-15 19:14:49,CANCELLED,EAST
1285,424,2025-02-24 22:54:03,CANCELLED,NORTH
1286,59,2024-01-16 07:25:52,DELIVERED,SOUTH
1287,298,2024-08-06 19:38:53,DELIVERED,NORTH
1288,474,2025-11-05 11:44:28,DELIVERED,CENTRAL
1289,477,2023-06-19 12:15:11,DELIVERED,WEST
1290,205,2024-09-15 17:46:05,SHIPPED,CENTRAL
1291,488,2023-06-27 14:23:54,PLACED,SOUTH
1292,150,2025-09-21 12:59:48,DELIVERED,CENTRAL
1293,64,2024-07-15 13:25:36,RETURNED,SOUTH
1294,24,2025-11-28 01:07:07,SHIPPED,SOUTH
1295,71,2024-03-01 11:55:49,SHIPPED,WEST
1296,538,2023-11-29 14:24:33,SHIPPED,NORTH
1297,439,2024-06-15 07:23:52,SHIPPED,SOUTH
1298,430,2025-01-18 04:17:27,DELIVERED,SOUTH
1299,448,2024-07-04 23:53:24,DELIVERED,NORTH
1300,204,2023-05-01 20:55:08,DELIVERED,SOUTH
1301,325,2023-01-23 00:55:17,DELIVERED,SOUTH
1302,325,2023-06-26 11:34:16,DELIVERED,EAST
1303,4,2024-11-30 22:03:20,CANCELLED,WEST
1304,593,2023-06-01 00:00:00,DELIVERED,SOUTH
1305,560,2023-09-16 00:41:42,SHIPPED,SOUTH
1306,591,2023-01-23 07:47:25,DELIVERED,EAST
1307,515,2023-07-13 18:50:37,DELIVERED,WEST
1308,361,2024-07-01 03:23:09,DELIVERED,EAST
1309,181,2024-12-13 18:10:56,SHIPPED,CENTRAL
1310,447,2024-08-15 17:42:42,DELIVERED,WEST
1311,102,2023-05-17 02:43:01,PLACED,NORTH
1312,422,2023-06-11 01:17:43,DELIVERED,CENTRAL
1313,455,2025-02-20 22:40:39,PLACED,EAST
1314,217,2023-12-13 05:32:42,DELIVERED,NORTH
1315,481,2023-07-13 07:28:49,DELIVERED,WEST
1316,406,2023-01-12 19:32:23,DELIVERED,CENTRAL
1317,271,2024-04-22 12:34:44,DELIVERED,WEST
1318,5,2024-10-05 00:00:00,PLACED,EAST
1319,532,2025-07-20 23:35:45,SHIPPED,CENTRAL
1320,248,2025-05-13 07:28:23,SHIPPED,WEST
1321,592,2024-10-28 14:05:55,DELIVERED,SOUTH
1322,326,2025-03-14 13:29:14,SHIPPED,SOUTH
1323,591,2024-08-31 23:16:23,DELIVERED,EAST
1324,163,2024-05-15 20:06:57,PLACED,WEST
1325,,2025-07-10 15:23:13,DELIVERED,CENTRAL
1326,81,2025-06-07 06:01:09,DELIVERED,SOUTH
1327,367,2023-10-17 19:16:51,CANCELLED,EAST
1328,252,2024-08-10 08:50:56,DELIVERED,EAST
1329,148,2025-09-01 00:00:00,RETURNED,NORTH
1330,126,2023-06-16 08:06:25,SHIPPED,SOUTH
1331,507,2024-07-15 09:52:06,SHIPPED,NORTH
1332,23,2024-10-04 00:00:00,RETURNED,NORTH
1333,430,2024-08-05 22:29:48,DELIVERED,WEST
1334,185,2024-04-09 00:00:00,SHIPPED,CENTRAL
1335,33,2023-07-02 01:47:55,RETURNED,WEST
1336,560,2023-01-08 18:57:22,DELIVERED,NORTH
1337,31,2025-04-12 00:00:00,DELIVERED,SOUTH
1338,374,2023-06-28 07:37:25,PLACED,SOUTH
1339,130,2024-02-20 16:29:53,SHIPPED,NORTH
1340,565,2025-10-09 17:30:29,DELIVERED,WEST
1341,410,2023-10-27 21:35:01,SHIPPED,EAST
1342,106,2025-06-25 15:59:02,DELIVERED,SOUTH
1343,500,2024-11-04 08:59:42,DELIVERED,EAST
1344,111,2025-08-01 09:37:22,SHIPPED,EAST
1345,66,2024-11-29 02:58:21,PLACED,CENTRAL
1346,420,2024-03-31 21:29:12,CANCELLED,CENTRAL
1347,31,2023-06-28 02:27:36,SHIPPED,SOUTH
1348,75,2023-12-01 06:38:49,DELIVERED,EAST
1349,327,2025-12-05 00:00:00,SHIPPED,WEST
1350,330,2023-12-28 09:46:25,DELIVERED,CENTRAL
1351,223,2023-06-09 21:08:34,DELIVERED,NORTH
1352,432,2025-11-25 15:43:16,SHIPPED,EAST
1353,51,2025-02-06 07:12:14,RETURNED,WEST
1354,464,2023-09-23 20:33:05,DELIVERED,SOUTH
1355,292,2023-01-28 16:59:07,CANCELLED,NORTH
1356,292,2023-07-23 14:11:53,DELIVERED,CENTRAL
1357,41,2024-06-08 02:48:21,PLACED,NORTH
1358,426,2024-04-12 14:01:44,DELIVERED,WEST
1359,321,2025-02-06 02:53:30,DELIVERED,WEST
1360,125,2024-08-03 20:13:44,PLACED,SOUTH
1361,,2023-01-17 03:35:31,RETURNED,WEST
1362,91,2023-10-24 22:56:59,CANCELLED,CENTRAL
1363,54,2024-02-08 09:51:31,PLACED,NORTH
1364,77,2024-02-14 16:27:36,DELIVERED,WEST
1365,175,2023-08-03 00:11:20,PLACED,EAST
1366,599,2024-10-04 00:42:50,DELIVERED,CENTRAL
1367,592,2025-01-12 10:24:11,RETURNED,EAST
1368,495,2023-12-17 19:34:19,DELIVERED,NORTH
1369,249,2025-10-21 11:13:31,CANCELLED,NORTH
1370,507,2023-04-04 14:54:50,DELIVERED,WEST
1371,193,2025-01-27 12:44:41,SHIPPED,CENTRAL
1372,527,2024-05-01 18:52:16,SHIPPED,WEST
1373,517,2023-06-14 03:18:28,SHIPPED,EAST
1374,464,2025-08-21 21:05:54,DELIVERED,SOUTH
1375,434,2023-09-13 01:40:57,RETURNED,CENTRAL
1376,151,2024-12-17 01:36:54,DELIVERED,SOUTH
1377,,2024-12-16 21:36:53,PLACED,CENTRAL
1378,272,2023-07-03 19:31:12,PLACED,WEST
1379,407,2025-02-19 03:00:53,SHIPPED,WEST
1380,101,2023-03-18 07:51:47,DELIVERED,WEST
1381,194,2024-09-17 13:26:59,SHIPPED,CENTRAL
1382,444,2023-06-19 14:41:43,DELIVERED,NORTH
1383,55,2023-02-25 10:32:36,SHIPPED,CENTRAL
1384,232,2025-08-21 11:30:18,DELIVERED,WEST
1385,275,2025-02-08 05:20:15,DELIVERED,EAST
1386,295,2023-01-05 19:49:57,DELIVERED,CENTRAL
1387,313,2025-12-04 16:06:36,SHIPPED,NORTH
1388,341,2024-12-08 03:41:40,PLACED,WEST
1389,22,2023-10-03 18:14:26,CANCELLED,SOUTH
1390,10,2025-07-11 18:07:02,DELIVERED,NORTH
1391,254,2025-01-04 02:37:16,CANCELLED,CENTRAL
1392,298,2023-12-21 15:10:52,SHIPPED,SOUTH
1393,103,2024-04-18 04:23:44,SHIPPED,WEST
1394,559,2024-02-04 18:18:44,SHIPPED,WEST
1395,,2024-07-01 18:51:51,SHIPPED,CENTRAL
1396,496,2023-06-25 04:02:14,DELIVERED,NORTH
1397,421,2023-12-09 03:43:26,PLACED,WEST
1398,,2025-06-16 05:53:59,RETURNED,EAST
1399,92,2023-10-29 02:57:27,DELIVERED,NORTH
1400,558,2024-11-28 21:58:30,CANCELLED,SOUTH
1401,358,2024-05-29 11:52:10,DELIVERED,EAST
1402,43,2025-06-19 05:57:12,SHIPPED,CENTRAL
1403,466,2025-05-30 06:42:23,DELIVERED,EAST
1404,9,2025-02-14 01:20:50,PLACED,SOUTH
1405,297,2025-08-27 00:46:05,SHIPPED,WEST
1406,302,2023-01-25 05:19:36,SHIPPED,CENTRAL
1407,501,2024-04-20 00:00:00,DELIVERED,NORTH
1408,,2023-08-02 22:31:42,SHIPPED,CENTRAL
1409,575,2023-08-29 20:11:55,DELIVERED,SOUTH
1410,202,2024-11-02 04:01:14,PLACED,SOUTH
1411,,2024-07-04 21:38:53,DELIVERED,WEST
1412,101,2024-02-10 20:30:45,DELIVERED,SOUTH
1413,331,2025-06-17 03:38:37,DELIVERED,EAST
1414,568,2023-11-06 22:45:47,PLACED,CENTRAL
1415,473,2025-04-27 22:02:33,DELIVERED,WEST
1416,540,2024-11-17 11:16:32,DELIVERED,EAST
1417,438,2024-12-25 18:20:24,DELIVERED,NORTH
1418,28,2024-10-15 20:59:01,PLACED,EAST
1419,595,2025-03-06 16:27:12,DELIVERED,CENTRAL
1420,55,2024-09-01 23:24:02,DELIVERED,WEST
1421,531,2024-12-15 22:16:23,PLACED,EAST
1422,110,2024-06-02 01:09:51,CANCELLED,CENTRAL
1423,340,2023-04-05 13:12:11,DELIVERED,CENTRAL
1424,55,2025-12-25 20:31:29,PLACED,WEST
1425,159,2024-04-12 10:04:28,DELIVERED,NORTH
1426,206,2023-06-28 00:00:00,SHIPPED,NORTH
1427,254,2023-11-14 08:37:10,PLACED,CENTRAL
1428,57,2023-07-09 05:27:31,DELIVERED,SOUTH
1429,560,2024-02-09 07:37:32,DELIVERED,CENTRAL
1430,150,2025-09-15 00:00:00,PLACED,SOUTH
1431,560,2023-11-08 05:37:41,SHIPPED,NORTH
1432,505,2024-07-24 15:24:20,DELIVERED,NORTH
1433,436,2023-08-19 00:00:00,DELIVERED,CENTRAL
1434,595,2024-04-15 00:00:00,DELIVERED,CENTRAL
1435,364,2023-08-05 09:36:42,DELIVERED,EAST
1436,,2023-09-03 22:23:36,CANCELLED,CENTRAL
1437,538,2024-08-29 19:31:49,SHIPPED,SOUTH
1438,577,2024-06-11 01:41:17,CANCELLED,SOUTH
1439,311,2024-09-03 00:00:00,CANCELLED,WEST
1440,484,2025-07-30 03:25:09,DELIVERED,CENTRAL
1441,539,2024-02-07 16:38:47,SHIPPED,CENTRAL
1442,414,2023-04-15 00:00:00,CANCELLED,SOUTH
