item_id,order_id,product_id,quantity,unit_price,discount_percent
1649,1563,37,2,622.48,33.8
1650,735,22,2,325.55,53.8
1651,1076,72,4,25.15,82.8
1652,804,24,2,445.41,9.9
1653,322,34,5,31.31,8.7
1654,1900,92,2,686.07,59.0
1655,784,2,5,399.23,98.6
1656,1540,32,1,839.81,58.6
1657,619,92,5,12.55,15.1
1658,1376,148,5,243.16,24.4
1659,463,22,4,605.68,0.2
1660,377,111,5,103.95,14.6
1661,772,17,3,516.55,36.8
1662,634,149,1,997.51,81.2
1663,1,89,3,728.32,97.7
1664,480,120,1,468.15,78.2
1665,584,113,3,735.25,83.8
1666,1603,91,1,199.83,61.4
1667,1885,128,1,430.77,42.1
1668,120,121,3,649.86,76.0
1669,55,23,5,822.26,64.8
1670,113,16,4,160.1,24.6
1671,801,114,4,28.92,62.9
1672,876,35,2,155.41,68.4
1673,729,36,5,381.66,63.6
1674,1326,57,5,912.06,8.4
1675,312,6,5,44.84,93.9
1676,1701,63,3,571.95,53.8
1677,305,19,2,211.14,26.0
1678,1350,98,5,614.54,12.7
1679,1976,27,5,493.43,55.4
1680,1018,19,4,882.97,34.1
1681,1073,26,2,780.05,66.7
1682,795,110,3,395.95,18.4
1683,1625,95,2,68.3,14.4
1684,573,57,3,962.42,91.0
1685,1709,81,3,930.7,38.6
1686,842,131,3,297.04,42.6
1687,1668,95,5,831.31,2.2
1688,283,106,-3,580.7,97.1
1689,785,29,5,147.28,67.2
1690,1569,107,2,712.41,17.9
1691,1515,113,3,586.39,21.6
1692,552,148,2,114.7,43.7
1693,761,51,1,296.24,49.3
1694,1756,89,1,972.6,72.3
1695,1797,134,2,294.85,65.5
1696,417,136,2,138.28,29.3
1697,1723,50,2,447.48,73.1
1698,115,70,5,320.07,71.8
1699,820,51,-4,409.96,22.0
1700,1768,2,5,117.26,98.8
1701,1691,13,-2,891.88,72.0
1702,1031,65,3,774.37,87.0
1703,1542,116,2,677.32,38.1
1704,1044,139,2,607.23,49.9
1705,176,86,2,641.91,25.3
1706,1825,35,4,28.91,98.5
1707,574,14,5,118.16,18.8
1708,757,56,1,377.33,82.5
1709,1792,85,1,295.31,11.0
1710,1843,16,5,543.19,4.9
1711,1503,10,5,289.41,63.8
1712,126,90,3,408.64,89.4
1713,1408,49,2,524.83,65.5
1714,1323,118,2,323.12,50.6
1715,1279,104,1,518.74,31.8
1716,226,116,4,551.17,3.6
1717,1246,119,1,791.36,65.7
1718,1242,53,5,486.31,10.3
1719,750,109,5,981.05,51.7
1720,175,99,5,441.35,57.9
1721,414,17,2,479.11,4.2
1722,58,138,3,211.34,19.0
1723,1105,109,1,330.51,70.6
1724,506,64,3,580.61,59.3
1725,335,103,3,661.16,9.4
1726,1435,12,4,71.2,33.0
1727,1903,125,4,606.73,20.8
1728,1591,132,-2,344.27,15.8
1729,367,111,4,594.56,81.1
1730,649,16,1,168.78,12.6
1731,1933,62,3,9.4,54.4
1732,1928,145,1,924.24,12.5
1733,17,58,4,557.79,71.5
1734,991,30,4,125.27,76.0
1735,654,124,2,654.21,92.2
1736,1598,114,5,907.86,14.6
1737,290,76,3,676.76,48.9
1738,1975,124,1,849.52,69.2
1739,962,110,1,935.0,67.8
1740,973,112,1,353.12,39.9
1741,833,97,3,526.4,23.5
1742,545,94,-1,156.58,93.6
1743,1936,98,2,683.74,36.5
1744,1279,47,2,131.55,8.8
1745,530,4,2,461.36,36.2
1746,1376,30,2,337.9,78.9
1747,170,25,3,48.64,39.7
1748,311,130,-4,37.53,40.1
1749,1470,120,2,910.19,59.8
1750,1882,74,2,510.06,71.4
1751,1832,28,1,287.27,40.3
1752,1676,130,3,924.51,98.5
1753,581,6,2,877.21,9.2
1754,1014,105,2,426.17,14.6
1755,636,68,4,859.02,59.2
1756,1476,75,4,7.6,81.1
1757,1505,101,-2,665.75,8.6
1758,773,7,1,561.68,33.8
1759,294,103,4,954.59,20.3
1760,1321,82,2,899.11,84.5
1761,782,52,5,812.76,8.9
1762,1480,135,1,821.65,58.9
1763,909,1,5,810.49,31.0
1764,1981,60,1,339.24,95.2
1765,1114,13,5,623.53,23.0
1766,1447,107,2,427.57,24.2
1767,349,7,5,514.29,81.1
1768,281,90,4,853.78,86.5
1769,1598,66,4,770.26,84.7
1770,1867,23,2,41.15,34.9
1771,435,111,-2,499.71,20.3
1772,1032,25,3,559.91,98.7
1773,287,122,4,998.7,73.3
1774,59,125,1,430.01,69.0
1775,1015,33,4,659.91,54.3
1776,838,135,2,906.52,66.7
1777,1493,42,4,462.59,40.2
1778,377,114,4,517.15,69.1
1779,1433,102,2,90.2,39.5
1780,347,138,2,967.62,0.1
1781,1196,145,2,537.78,13.6
1782,977,112,4,326.1,60.3
1783,607,49,1,912.57,36.9
1784,51,19,-3,918.86,94.1
1785,1584,100,4,333.01,55.1
1786,144,91,2,868.07,35.1
1787,1092,30,4,842.31,30.8
1788,115,2,3,719.81,18.4
1789,1442,115,2,563.37,88.9
1790,949,5,1,775.07,59.0
1791,209,4,2,68.49,50.7
1792,74,147,4,755.46,2.3
1793,1231,47,3,166.24,85.1
1794,432,5,1,387.52,88.6
1795,1951,6,4,940.72,81.2
1796,1853,109,4,143.2,70.2
1797,745,74,2,994.17,69.7
1798,1811,71,1,308.55,94.6
1799,753,127,4,259.43,72.0
1800,1010,78,2,256.89,37.3
1801,1484,110,1,896.84,97.5
1802,858,132,3,202.63,74.8
1803,407,59,3,663.04,92.7
1804,1935,107,4,832.96,21.6
1805,1700,62,3,158.49,86.1
1806,969,2,3,924.69,90.1
1807,326,144,4,222.35,82.9
1808,500,87,4,867.19,3.2
1809,1483,16,3,364.37,72.1
1810,1090,43,3,734.15,0.8
1811,575,51,2,569.31,69.7
1812,1874,81,4,273.29,78.8
1813,1288,8,1,68.12,13.8
1814,720,34,1,690.68,63.6
1815,704,144,1,98.74,21.0
1816,133,68,2,772.92,68.7
1817,1689,85,2,192.15,79.7
1818,206,91,1,578.22,27.5
1819,822,118,3,818.03,14.9
1820,1384,89,4,115.45,5.1
1821,458,90,5,351.82,34.2
1822,1295,21,4,586.68,32.4
1823,1364,92,3,316.1,68.4
1824,1431,107,1,140.03,18.6
1825,852,114,4,253.93,9.5
1826,1733,122,1,377.68,42.3
1827,1781,66,2,883.56,17.4
1828,1053,131,3,975.83,65.5
1829,29,16,5,426.78,23.4
1830,884,61,-2,923.33,59.8
1831,893,80,4,338.91,71.2
1832,1683,33,5,914.81,70.4
1833,467,56,1,284.0,22.9
1834,1884,10,5,312.03,34.4
1835,1347,15,3,149.52,60.8
1836,610,38,3,555.21,78.5
1837,505,93,3,768.27,44.2
1838,1242,85,5,296.34,2.4
1839,530,134,2,851.59,20.3
1840,893,22,5,887.17,68.6
1841,1361,31,5,679.81,10.7
1842,302,120,5,606.93,39.0
1843,696,55,1,857.95,50.9
1844,290,14,5,732.5,48.9
1845,319,141,2,249.95,56.7
1846,660,118,4,437.97,48.4
1847,736,116,2,489.89,44.2
1848,1742,21,5,376.29,19.6
1849,651,46,-1,10.85,77.6
1850,1653,127,5,557.18,3.4
1851,1926,15,3,174.25,31.6
1852,1560,13,4,275.84,60.5
1853,422,118,3,681.02,29.8
1854,1457,109,2,544.0,9.6
1855,499,115,5,176.66,4.8
1856,206,97,2,64.81,54.5
1857,6,141,1,173.21,79.6
1858,1579,20,5,882.08,67.2
1859,1483,3,4,241.37,56.5
1860,177,98,4,602.23,46.6
1861,1447,110,3,484.73,4.6
1862,266,26,1,781.64,96.7
1863,936,69,1,562.83,87.1
1864,1340,83,5,108.68,21.7
1865,761,150,1,754.71,62.2
1866,623,94,3,423.21,47.3
1867,705,30,3,602.04,45.4
1868,484,30,4,689.66,67.6
1869,1537,62,2,586.73,40.1
1870,823,113,4,546.18,94.0
1871,1013,51,2,546.75,85.2
1872,587,36,1,221.33,65.5
1873,1957,18,3,305.42,78.7
1874,361,56,4,5.84,95.1
1875,1650,25,4,685.78,17.4
1876,768,59,2,117.13,39.7
1877,864,107,2,265.62,2.7
1878,642,145,4,390.56,51.1
1879,45,144,2,780.51,23.1
1880,1109,59,2,404.56,22.7
1881,1568,47,3,748.09,14.5
1882,1942,43,5,485.14,5.8
1883,457,68,3,54.63,74.3
1884,1186,116,1,174.49,51.4
1885,255,23,5,538.79,44.6
1886,1938,123,4,337.99,44.8
1887,1619,148,5,479.68,28.5
1888,1279,42,5,930.21,13.5
1889,227,105,3,791.57,98.8
1890,1511,137,1,664.6,99.5
1891,20,55,4,633.68,68.5
1892,1448,63,3,99.24,40.8
1893,345,94,5,833.64,44.9
1894,1776,79,4,610.76,21.8
1895,1039,55,1,527.93,69.0
1896,1190,136,5,978.14,16.7
1897,1564,4,2,502.09,42.6
1898,387,57,2,803.46,69.1
1899,247,135,2,332.78,57.8
1900,93,15,3,246.46,67.3
1901,1536,86,3,506.0,34.2
1902,1982,141,2,759.71,12.4
1903,571,40,2,149.77,32.2
1904,701,70,1,74.39,60.0
1905,661,18,5,631.2,84.3
1906,1703,108,3,898.54,90.5
1907,1441,104,2,812.04,12.2
1908,478,92,5,261.92,82.5
1909,1137,25,3,317.38,21.8
1910,497,121,1,599.83,52.1
1911,1588,110,5,697.28,30.6
1912,1187,72,5,915.09,3.2
1913,1252,28,5,463.6,63.6
1914,674,131,1,69.05,87.7
1915,1274,110,4,455.56,47.8
1916,981,3,2,707.82,18.0
1917,352,70,2,98.59,61.7
1918,1720,16,2,414.74,91.2
1919,481,4,4,98.67,54.4
1920,635,76,3,761.98,55.3
1921,319,72,1,248.43,83.7
1922,1429,106,5,354.28,89.4
1923,1369,17,5,979.98,41.7
1924,1255,80,5,497.52,19.2
1925,1448,120,1,43.74,31.1
1926,615,15,3,511.03,82.5
1927,156,52,-1,321.71,32.0
1928,1535,45,5,40.06,95.7
1929,783,109,4,601.95,77.5
1930,479,24,2,570.84,9.3
1931,1685,50,5,610.79,1.6
1932,473,39,3,297.59,37.9
1933,1050,49,2,205.56,30.0
1934,1239,66,2,212.64,37.1
1935,1511,66,5,733.0,50.8
1936,742,64,3,728.82,17.7
1937,1935,88,2,25.72,26.9
1938,1706,89,1,167.27,75.9
1939,1851,96,5,610.73,87.9
1940,1728,110,1,807.64,60.5
1941,581,25,3,840.31,47.0
1942,530,141,4,525.42,0.5
1943,1635,35,5,552.73,95.0
1944,563,103,3,668.63,51.6
1945,922,149,5,261.92,1.6
1946,938,111,1,586.32,8.5
1947,902,56,1,799.43,26.1
1948,1467,101,4,483.03,35.8
1949,668,20,1,545.11,50.5
1950,1406,75,1,264.46,88.7
1951,419,95,3,612.64,64.0
1952,1060,72,-3,327.58,90.9
1953,1601,148,4,792.03,22.9
1954,94,68,2,901.73,79.5
1955,966,85,5,802.53,12.4
1956,1730,62,2,541.22,87.1
1957,877,78,2,516.59,79.0
1958,1558,74,2,575.11,75.9
1959,1146,51,1,326.46,35.1
1960,1721,21,-1,850.9,14.1
1961,773,54,5,6.53,29.4
1962,1761,126,3,462.37,52.4
1963,100,107,2,150.95,94.5
1964,442,73,3,215.23,59.5
1965,1600,63,5,236.47,53.7
1966,309,113,2,681.23,8.9
1967,1522,57,1,839.01,88.6
1968,1775,110,3,177.19,41.3
1969,502,81,4,698.14,50.9
1970,1136,127,5,268.64,49.6
1971,767,74,5,651.81,94.1
1972,1460,91,3,849.2,44.6
1973,520,62,1,478.82,46.6
1974,577,39,1,27.41,86.7
1975,727,114,1,353.98,29.8
1976,1545,54,4,64.1,58.8
1977,1318,72,1,739.78,79.6
1978,732,75,5,723.74,34.3
1979,1964,109,3,368.63,34.2
1980,411,111,2,983.93,63.1
1981,1375,10,1,263.93,2.9
1982,1510,63,1,815.86,58.5
1983,741,129,4,569.86,73.6
1984,165,82,1,504.87,74.9
1985,1903,20,3,315.4,30.6
1986,1891,105,1,513.57,66.9
1987,946,99,5,549.82,14.7
1988,1517,95,3,407.1,97.8
1989,35,18,5,279.85,16.4
1990,475,148,1,705.85,49.6
1991,1752,124,1,682.01,62.3
1992,1874,15,2,357.78,21.6
1993,796,125,4,310.99,86.8
1994,1210,129,1,342.89,26.1
1995,620,84,-2,607.68,28.2
1996,1838,58,2,784.18,48.1
1997,732,105,1,416.55,92.6
1998,982,24,3,969.53,91.9
1999,1381,91,-2,516.55,19.6
2000,1988,137,4,815.64,34.9
2001,1917,94,5,639.51,69.4
2002,1234,15,3,809.8,52.3
2003,1388,142,1,979.31,33.0
2004,1720,89,1,759.11,17.8
2005,1931,80,1,534.83,95.5
2006,1826,51,1,960.71,6.5
2007,789,45,2,315.2,15.7
2008,1795,62,3,978.18,84.7
2009,1507,132,1,317.82,47.2
2010,186,103,1,92.68,24.9
2011,1314,14,3,952.51,32.1
2012,121,116,3,443.75,8.8
2013,1831,105,1,363.76,54.9
2014,641,111,3,241.19,80.0
2015,1816,143,3,743.27,18.4
2016,290,69,4,344.54,5.5
2017,169,27,5,27.79,97.2
2018,1533,98,4,691.57,9.3
2019,1544,41,5,665.83,13.4
2020,829,129,5,925.43,15.2
2021,1661,103,4,174.65,78.2
2022,1165,8,4,531.43,63.1
2023,1638,3,1,348.54,23.0
2024,1299,34,3,553.51,45.6
2025,324,119,2,913.3,26.7
2026,1011,49,2,558.72,93.9
2027,717,48,1,901.46,81.1
2028,1049,38,1,913.96,94.8
2029,1651,142,4,33.54,79.1
2030,537,92,1,847.96,88.6
2031,1956,88,4,46.45,58.0
2032,171,150,5,507.53,43.6
2033,532,100,2,332.58,84.1
2034,276,126,2,533.19,92.7
2035,1803,61,4,78.7,38.9
2036,854,36,2,844.13,2.3
2037,201,3,2,922.49,48.2
2038,1363,21,4,754.9,61.5
2039,35,66,2,857.55,52.1
2040,1568,144,3,172.65,71.8
2041,151,32,5,263.32,80.9
2042,1961,113,3,132.51,23.9
2043,191,15,4,820.97,33.1
2044,1347,143,4,259.57,51.1
2045,1669,106,5,835.54,33.2
2046,306,95,5,775.43,93.9
2047,381,43,2,718.32,90.1
2048,227,63,5,376.65,4.2
2049,1054,77,3,683.1,83.2
2050,839,103,4,282.15,80.2
2051,1994,148,3,328.83,57.5
2052,163,52,2,85.76,47.8
2053,1401,41,3,924.15,70.0
2054,1101,23,4,967.13,6.4
2055,1989,41,5,431.4,32.3
2056,1533,127,1,427.28,33.5
2057,833,19,3,768.67,77.9
2058,1817,113,1,531.74,42.7
2059,17,53,1,354.21,50.4
2060,1711,50,1,837.94,8.6
2061,1179,40,4,176.69,28.1
2062,576,56,5,308.78,66.3
2063,782,146,4,630.29,76.6
2064,1422,130,1,970.97,27.5
2065,403,19,3,839.31,33.4
2066,1532,135,2,402.14,98.7
2067,1902,70,3,419.74,1.6
2068,316,112,4,487.13,26.7
2069,826,13,2,630.98,74.9
2070,1427,17,3,111.55,69.1
2071,1682,40,3,804.0,36.4
2072,176,56,3,559.3,86.1
2073,930,141,3,143.07,91.4
2074,854,95,3,400.68,64.1
2075,1533,144,-4,611.46,83.2
2076,1701,145,3,698.48,93.8
2077,133,95,4,73.18,57.3
2078,613,43,1,342.36,67.2
2079,565,134,5,760.54,76.0
2080,1320,122,3,275.75,44.5
2081,1598,10,3,484.0,36.2
2082,1255,54,3,640.45,30.6
2083,885,127,5,106.34,86.0
2084,358,150,2,269.3,61.2
2085,998,62,4,301.97,11.3
2086,1216,14,4,665.67,11.0
2087,1318,59,3,767.67,61.5
2088,1359,68,1,695.76,48.4
2089,1931,129,3,340.08,25.5
2090,554,101,4,536.3,87.6
2091,439,39,5,241.6,14.5
2092,764,150,3,786.83,83.7
2093,1225,93,3,928.33,9.8
2094,91,136,2,774.55,26.2
2095,1591,62,2,217.34,73.6
2096,1307,77,3,23.15,10.2
2097,1215,25,4,258.21,97.9
2098,1002,32,2,558.19,71.4
2099,86,128,5,939.14,37.3
2100,76,49,1,610.44,38.8
2101,943,8,3,660.76,3.9
2102,1536,118,1,574.91,64.6
2103,1002,46,5,944.44,31.3
2104,815,94,2,580.41,78.1
2105,1579,103,5,678.47,35.3
2106,878,95,4,879.8,79.6
2107,1218,15,4,457.18,13.3
2108,554,60,1,801.84,82.0
2109,1254,49,1,51.89,46.8
2110,338,59,4,435.05,85.1
2111,643,146,4,416.98,76.9
2112,1948,6,3,200.04,76.8
2113,1368,117,1,675.18,22.8
2114,1288,144,4,814.69,39.0
2115,357,107,3,241.1,72.9
2116,1938,18,3,145.78,50.7
2117,800,27,4,93.02,12.6
2118,402,43,2,325.66,15.9
2119,1891,140,1,569.77,97.8
2120,1659,101,5,976.86,75.9
2121,541,96,3,701.57,18.1
2122,650,20,3,113.83,9.8
2123,1091,98,3,921.76,18.8
2124,1408,53,3,554.85,64.8
2125,1414,110,5,515.43,78.0
2126,1839,21,3,263.87,67.1
2127,1938,134,1,247.61,24.3
2128,123,114,1,173.14,20.7
2129,401,102,1,920.53,46.9
2130,1500,108,-5,663.09,48.3
2131,1114,97,2,148.66,60.4
2132,2007,17,4,638.33,18.6
2133,302,135,1,846.33,39.5
2134,614,148,1,226.26,22.6
2135,332,85,4,796.87,25.7
2136,612,22,1,404.27,32.3
2137,1542,6,2,389.97,91.2
2138,1166,125,1,646.95,22.9
2139,1668,116,1,684.26,12.3
2140,1769,26,3,191.89,99.3
2141,802,119,4,280.89,11.8
2142,506,102,1,729.98,78.1
2143,352,36,4,178.36,42.3
2144,1550,131,1,458.22,79.3
2145,290,95,5,547.51,75.6
2146,394,2,5,411.21,44.9
2147,669,87,1,918.68,37.7
2148,1414,42,3,735.73,30.4
2149,1568,140,1,248.32,8.7
2150,1052,145,5,580.3,93.2
2151,1554,127,5,929.3,8.1
2152,55,106,2,502.82,90.8
2153,622,98,1,9.79,9.3
2154,1108,143,2,592.64,20.9
2155,1145,143,3,456.28,83.3
2156,1773,3,4,390.83,22.4
2157,1955,117,5,677.94,66.8
2158,164,12,4,231.51,17.7
2159,861,128,4,896.66,26.4
2160,239,72,1,897.42,85.9
2161,1436,56,4,844.48,54.1
2162,793,75,1,166.39,5.1
2163,1739,93,5,818.54,71.8
2164,978,27,4,111.97,48.4
2165,969,116,4,365.25,67.4
2166,700,145,4,791.3,15.2
2167,1181,87,2,272.02,98.9
2168,417,130,-5,261.53,68.5
2169,715,112,-4,382.06,59.0
2170,1889,133,4,136.56,41.0
2171,70,114,5,883.74,89.0
2172,768,53,4,571.66,89.3
2173,771,48,2,879.95,80.8
2174,143,113,1,760.49,98.8
2175,1135,48,5,662.39,3.2
2176,1846,42,2,235.67,68.4
2177,107,59,2,255.97,37.9
2178,1668,97,1,568.17,97.4
2179,1393,89,1,656.09,19.1
2180,1803,36,4,600.79,9.0
2181,497,13,4,37.84,38.3
2182,520,143,5,339.65,53.2
2183,698,149,2,633.59,76.5
2184,21,90,3,963.27,90.5
2185,14,114,3,413.15,99.3
2186,748,123,3,559.35,97.1
2187,1086,8,4,680.34,4.2
2188,1948,64,2,888.28,91.7
2189,1842,84,1,562.38,96.4
2190,1949,34,5,542.25,47.2
2191,992,133,2,499.58,82.6
2192,516,146,2,365.48,40.9
2193,232,148,4,395.34,30.0
2194,481,139,2,558.92,0.7
2195,2006,46,1,529.44,31.2
2196,308,41,1,731.97,65.6
2197,2008,70,3,71.49,27.5
2198,282,69,1,408.76,13.2
2199,1332,92,1,175.26,68.1
2200,518,14,3,233.66,72.1
2201,1095,139,3,932.34,80.5
2202,1174,127,3,146.05,23.8
2203,815,3,5,429.11,79.6
2204,688,40,4,232.97,40.1
2205,1519,26,5,622.86,46.0
2206,91,128,1,611.26,84.7
2207,271,90,1,78.25,13.1
2208,1152,91,2,130.7,22.7
2209,1158,69,4,577.47,85.1
2210,1200,27,3,346.95,96.5
2211,762,20,3,432.21,21.1
2212,909,43,1,973.73,90.4
2213,1701,29,4,994.94,96.3
2214,613,61,5,584.91,15.8
2215,1232,140,1,241.55,7.0
2216,1178,61,4,760.93,64.6
2217,945,67,4,300.58,63.5
2218,1810,119,3,521.3,16.5
2219,771,87,3,904.48,75.3
2220,457,12,5,835.74,61.3
2221,1563,137,2,649.04,64.1
2222,965,13,5,628.35,72.1
2223,20,91,5,485.51,47.8
2224,1801,36,2,130.26,26.2
2225,68,60,2,57.79,76.0
2226,550,86,1,152.57,24.2
2227,233,47,4,399.02,91.1
2228,1967,4,3,879.41,63.4
2229,258,56,5,979.0,61.1
2230,559,42,4,162.13,53.9
2231,1626,107,3,912.04,48.1
2232,1914,64,1,863.73,2.0
2233,884,120,2,729.95,23.6
2234,88,145,2,20.82,3.8
2235,114,117,4,409.55,86.5
2236,617,126,2,253.17,73.8
2237,533,73,1,180.16,24.9
2238,1010,16,5,736.03,44.3
2239,1768,58,3,623.86,30.6
2240,1177,71,4,322.87,21.2
2241,1209,89,2,178.64,46.9
2242,685,131,4,103.11,22.1
2243,986,64,2,630.93,83.8
2244,371,26,2,845.91,15.3
2245,1912,146,-3,541.04,19.1
2246,323,89,1,49.6,91.6
2247,258,84,2,100.36,2.8
2248,749,128,3,58.87,58.8
2249,1299,39,1,895.88,81.8
2250,1939,19,3,83.3,62.1
2251,763,60,1,513.14,81.3
2252,1579,24,5,845.26,82.2
2253,1815,90,3,716.92,22.3
2254,1252,18,3,618.39,87.4
2255,1418,81,4,361.15,94.9
2256,804,45,4,959.0,63.2
2257,569,111,4,124.72,41.1
2258,153,111,5,241.26,13.1
2259,2,19,4,316.1,28.9
2260,1244,129,5,809.63,66.8
2261,913,79,4,193.9,21.6
2262,50,10,5,113.76,7.9
2263,1545,13,4,734.02,60.0
2264,1052,26,5,540.26,20.7
2265,1995,99,4,938.58,55.5
2266,1981,138,5,735.19,8.9
2267,724,12,4,993.05,62.8
2268,782,143,3,538.62,16.0
2269,1074,40,-1,715.96,15.7
2270,2009,75,1,450.19,63.2
2271,721,120,4,518.19,72.7
2272,59,103,5,605.64,95.2
2273,1226,146,5,374.37,64.2
2274,582,106,5,464.14,7.9
2275,540,112,5,382.02,51.5
2276,764,87,1,764.05,89.3
2277,624,90,3,670.49,79.6
2278,425,23,3,506.26,91.6
2279,430,5,5,721.16,13.5
2280,1969,55,3,244.03,47.0
2281,1628,52,-2,103.92,49.5
2282,222,107,5,112.19,28.3
2283,315,37,1,266.31,5.8
2284,1957,7,3,659.89,99.7
2285,65,10,5,667.48,58.6
2286,428,103,5,632.94,23.7
2287,277,101,3,218.48,20.2
2288,578,16,2,32.36,58.0
2289,641,58,2,985.99,49.2
2290,570,146,1,568.56,64.4
2291,556,40,4,514.42,49.7
2292,205,97,5,160.98,33.7
2293,671,43,4,131.76,3.7
2294,1954,98,3,744.84,45.2
2295,1953,21,1,661.0,51.9
2296,1692,133,3,851.59,16.6
2297,1808,106,1,405.53,4.3
2298,236,33,2,490.36,55.3
2299,996,143,5,384.71,19.4
2300,288,83,4,829.98,81.0
2301,578,4,3,149.02,79.9
2302,1138,140,2,837.21,19.1
2303,1779,20,4,303.7,4.2
2304,1716,9,1,696.97,38.0
2305,1203,32,1,606.26,24.9
2306,14,68,4,456.93,78.3
2307,1027,32,5,831.67,81.5
2308,1261,97,2,956.63,67.7
2309,623,142,4,670.74,21.1
2310,93,72,2,97.77,75.6
2311,228,80,5,14.66,98.3
2312,1429,30,2,447.71,58.7
2313,2005,93,4,417.0,57.3
2314,98,76,4,662.28,50.3
2315,142,68,1,810.28,35.4
2316,557,40,3,460.44,66.1
2317,551,69,1,32.18,21.5
2318,922,149,3,615.37,97.0
2319,1238,28,2,709.48,39.3
2320,1260,104,3,963.65,7.1
2321,35,116,2,353.84,94.0
2322,1140,102,1,245.23,68.5
2323,55,86,5,298.85,78.7
2324,463,74,4,26.21,28.1
2325,1068,77,4,877.43,37.9
2326,1196,131,5,256.06,6.9
2327,1331,28,2,30.23,5.4
2328,1635,19,-4,447.29,95.0
2329,455,80,4,597.54,80.9
2330,1914,27,1,115.09,88.5
2331,1176,10,4,281.64,2.4
2332,549,92,3,337.52,59.2
2333,466,133,2,306.52,56.5
2334,1437,42,3,232.67,98.6
2335,1393,60,1,363.39,90.7
2336,1551,150,1,585.69,38.5
2337,713,29,2,957.46,61.3
2338,935,117,2,220.37,56.8
2339,876,127,2,719.07,15.2
2340,1624,135,5,379.24,33.0
2341,1712,123,5,660.56,38.8
2342,190,62,3,277.11,20.1
2343,1567,100,4,443.12,3.3
2344,746,123,5,873.35,82.5
2345,257,32,1,391.64,33.9
2346,1662,49,5,934.79,37.1
2347,620,137,4,695.49,44.8
2348,607,2,3,847.72,23.1
2349,514,26,2,725.68,98.6
2350,1531,93,5,325.54,60.4
2351,113,45,-3,392.48,5.4
2352,165,15,1,87.75,32.7
2353,145,144,5,261.63,25.2
2354,1277,23,5,856.14,0.1
2355,1139,50,5,533.2,30.3
2356,1705,144,5,853.43,47.8
2357,1910,68,2,666.98,52.9
2358,1821,63,4,629.99,41.3
2359,744,18,3,607.88,12.6
2360,1087,36,5,25.89,21.3
2361,1490,32,4,483.29,6.3
2362,1997,40,2,193.64,26.2
2363,1286,109,4,509.21,31.7
2364,1211,119,1,437.37,1.5
2365,462,147,5,735.5,65.9
2366,287,103,5,806.02,91.2
2367,1819,150,5,263.74,84.6
2368,1732,81,2,189.08,61.5
2369,529,72,3,761.32,24.8
2370,1290,139,4,437.83,11.3
2371,238,57,1,224.68,42.6
2372,1450,144,-5,502.18,8.5
2373,1439,15,3,772.07,91.0
2374,342,14,4,175.87,35.6
2375,312,69,1,954.76,95.4
2376,239,102,4,398.29,2.2
2377,664,138,5,797.32,17.5
2378,1348,126,5,471.07,22.7
2379,1878,92,5,976.86,85.3
2380,710,38,1,258.58,45.1
2381,151,56,1,987.7,96.3
2382,448,91,5,395.98,65.3
2383,214,143,1,295.21,85.0
2384,63,93,1,400.93,24.9
2385,1041,43,2,630.14,99.4
2386,1048,44,4,800.37,3.9
2387,1467,22,5,175.91,44.1
2388,724,39,3,187.97,47.2
2389,1264,141,4,298.45,54.5
2390,1380,42,1,492.61,69.8
2391,429,41,4,626.58,73.1
2392,188,94,-1,885.58,3.2
2393,622,33,5,133.18,87.7
2394,98,3,1,996.05,13.5
2395,79,136,2,234.76,70.5
2396,557,71,2,201.5,45.7
2397,1177,147,1,145.84,95.7
2398,1242,102,1,225.01,42.2
2399,874,143,5,473.89,67.6
2400,423,72,1,910.33,6.4
2401,204,149,4,466.99,3.1
2402,595,26,3,332.55,65.6
2403,614,106,2,830.98,17.0
2404,2003,92,3,11.04,81.8
2405,1975,107,4,103.22,71.9
2406,676,96,2,164.0,24.5
2407,1354,84,5,505.7,54.8
2408,1327,61,4,353.09,27.1
2409,1433,104,3,178.49,34.0
2410,407,28,5,91.5,91.5
2411,1674,112,3,835.65,46.3
2412,1131,11,5,224.94,98.3
2413,1204,6,1,258.45,96.4
2414,1093,121,-5,122.14,54.4
2415,1821,34,3,182.2,99.2
2416,1961,76,3,662.45,36.4
2417,93,91,3,565.71,44.3
2418,1228,23,5,111.44,18.8
2419,1214,79,5,759.8,46.8
2420,906,27,3,92.32,38.9
2421,1828,147,3,467.43,94.9
2422,224,43,3,185.63,77.7
2423,1453,97,5,65.48,91.5
2424,940,19,4,134.26,50.8
2425,1058,59,5,12.0,98.8
2426,800,64,1,731.87,57.2
2427,982,33,5,469.21,63.3
2428,1426,57,4,215.19,67.7
2429,1807,38,5,515.8,73.4
2430,1149,132,5,653.7,54.6
2431,1590,120,2,398.95,24.3
2432,1837,2,-5,472.91,49.6
2433,1193,77,5,782.92,31.3
2434,1316,80,3,280.72,85.0
2435,826,44,5,745.1,13.5
2436,1897,60,3,301.23,45.2
2437,1164,8,1,937.0,73.4
2438,1188,133,5,332.74,62.7
2439,1163,147,1,966.3,36.4
2440,923,128,5,333.22,66.6
2441,148,80,4,996.02,21.8
2442,80,54,4,61.51,44.3
2443,1652,100,4,98.45,92.1
2444,396,1,3,494.47,53.5
2445,321,129,2,324.94,1.4
